1.8783783783783783, 8.337837837837839, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8783783783783783, 8.324324324324325, 2,
1.904109589041096, 8.438356164383562, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.35135135135135, 2,
1.8904109589041096, 8.41095890410959, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8533333333333333, 8.226666666666667, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8666666666666667, 8.24, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8666666666666667, 8.24, 3,
1.904109589041096, 8.424657534246576, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8630136986301369, 8.383561643835616, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.864864864864865, 8.31081081081081, 2,
1.8783783783783783, 8.324324324324325, 2,
1.864864864864865, 8.31081081081081, 2,
1.8783783783783783, 8.324324324324325, 2,
1.864864864864865, 8.31081081081081, 2,
1.8783783783783783, 8.324324324324325, 2,
1.864864864864865, 8.31081081081081, 2,
1.8783783783783783, 8.324324324324325, 2,
1.864864864864865, 8.31081081081081, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8533333333333333, 8.213333333333333, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.35135135135135, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8783783783783783, 8.324324324324325, 2,
1.8666666666666667, 8.226666666666667, 2,
1.8783783783783783, 8.324324324324325, 2,
1.9054054054054055, 8.364864864864865, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8783783783783783, 8.324324324324325, 2,
1.904109589041096, 8.438356164383562, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8904109589041096, 8.41095890410959, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8533333333333333, 8.226666666666667, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8666666666666667, 8.24, 2,
1.8783783783783783, 8.337837837837839, 2,
1.904109589041096, 8.424657534246576, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8918918918918919, 8.35135135135135, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.337837837837839, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8630136986301369, 8.383561643835616, 2,
1.8533333333333333, 8.213333333333333, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8783783783783783, 8.35135135135135, 2,
1.8533333333333333, 8.226666666666667, 3,
1.8783783783783783, 8.324324324324325, 2,
1.8918918918918919, 8.337837837837839, 2,
1.8783783783783783, 8.324324324324325, 2,
1.8666666666666667, 8.226666666666667, 2,
1.8783783783783783, 8.324324324324325, 2,
