LSCC 276up 10= 214down
TCC 147up 230= 123down
SCOM 246up 42= 212down
CC 244up 48= 208down
LCOM5 282up 5= 213down

MetricType.LSCC    MetricType.TCC    MetricType.SCOM    MetricType.CC    MetricType.LCOM5    
0.0030528218517774652, 0.034741413343861036, 0.011007173601147776, 0.02482742882724001, 0.8974738003889126, 
0.003046943588507686, 0.03461437220321137, 0.011041099978193254, 0.02459379200555368, 0.8981619752304962, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.003086968745875913, 0.034473684210526316, 0.010983083526522368, 0.024561004165552215, 0.9028228559762371, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.0030583847367666047, 0.034473684210526316, 0.010983461684130792, 0.024561004165552215, 0.9041380262830081, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8976139932267847, 
0.003052804333604949, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8976139932267847, 
0.003007725952542217, 0.034473684210526316, 0.010803425868521963, 0.02464331366517899, 0.8985368863154384, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.0030527167457580434, 0.034478220818528756, 0.011006794601046735, 0.024562301062750872, 0.898001255204781, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.003052786815633482, 0.034478220818528756, 0.01099556963478181, 0.024542303591463373, 0.8979684581807311, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.003047205867162483, 0.034473684210526316, 0.010950161842014645, 0.024562044315333785, 0.8991898021049143, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.0030526116469757913, 0.034478220818528756, 0.011017892598501108, 0.024563282705801454, 0.898034031151052, 
0.003047083464838034, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8979028008179131, 
0.0030462443994423824, 0.034505465560384564, 0.01098119312900894, 0.02458364699831382, 0.8981662750160401, 
0.003084735442289023, 0.03803131991051454, 0.011455293333639727, 0.027327757817896675, 0.8950043449914712, 
0.00357882158397557, 0.3138124429372636, 0.0374271194215419, 0.3040733400710599, 0.8715525166296784, 
0.003046943588507686, 0.034482758620689655, 0.01098371380367042, 0.024567469289049335, 0.8981619752304962, 
0.0030528218517774652, 0.034478220818528756, 0.010984218077474892, 0.024564236301907728, 0.8974738003889126, 
0.003086968745875913, 0.034473684210526316, 0.010983083526522368, 0.024561004165552215, 0.9028228559762371, 
0.0030469610723466763, 0.034473684210526316, 0.01098371380367042, 0.024561004165552215, 0.9018269790810527, 
